,Unnamed: 0,best_match_score,__id_left,__id_right,DATE INITIATED,RAPID RESPONSE IDENTIFIER,AGENCY ASSIGNED,NAME,ADDRESS,CITY,COUNTY,NUMBER OF POSITIVE CASES REPORTED,full address state,RID,UPA #,Estab Name,Site Address 1,Site Address 2,Site City,Site State,Site Zip,Site County,Primary/Site NAICS,UPA Receipt Date,Receipt Type,Formality,Insp #,Hazard Desc & Location,# Alleged Hazards/ Emp Exposed,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,full address fed,geocodes_match,state_latlong,fed_latlong,state_place_id,fed_place_id,state_gmaps_query,fed_gmaps_query
125,1684662,1.1745023860513781,33266_left,33_right,8/6/2020,RR-6562,NMCD,OTERO COUNTY PROCESSING CTR,26 MCGREGOR RANGE RD,CHAPARRAL,DONA ANA,1,"26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM",653510,C-1589577,Otero County Prison Facility,26 McGregor Range Rd.,,CHAPARRAL,NM,88081,DONA ANA,922140 / 922140,05/13/2020,Online,Formal,,"Management is requiring officers to wash and reuse gloves, go into pods, contaminated with COVID-19, with no personal protective equipment/ gear and are exposing non-correction staff into COVID-19 contaminated pods.",/,,,,,,,,,"26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM",True,"{'lat': 32.0768416, 'lng': -106.2549152}","{'lat': 32.0768416, 'lng': -106.2549152}",ChIJY6ZmkpWz4IYRWvqB-BVgaDU,ChIJY6ZmkpWz4IYRWvqB-BVgaDU,"OTERO COUNTY PROCESSING CTR 26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM","Otero County Prison Facility 26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM"
126,1441772,1.1745023860513781,28489_left,33_right,10/29/2020,RR-7265,NMCD,OTERO COUNTY PROCESSING CTR,26 MCGREGOR RANGE RD,CHAPARRAL,DONA ANA,1,"26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM",653510,C-1589577,Otero County Prison Facility,26 McGregor Range Rd.,,CHAPARRAL,NM,88081,DONA ANA,922140 / 922140,05/13/2020,Online,Formal,,"Management is requiring officers to wash and reuse gloves, go into pods, contaminated with COVID-19, with no personal protective equipment/ gear and are exposing non-correction staff into COVID-19 contaminated pods.",/,,,,,,,,,"26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM",True,"{'lat': 32.0768416, 'lng': -106.2549152}","{'lat': 32.0768416, 'lng': -106.2549152}",ChIJY6ZmkpWz4IYRWvqB-BVgaDU,ChIJY6ZmkpWz4IYRWvqB-BVgaDU,"OTERO COUNTY PROCESSING CTR 26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM","Otero County Prison Facility 26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM"
127,1441773,1.1745023860513781,28490_left,33_right,10/29/2020,RR-7264,NMCD,OTERO COUNTY PROCESSING CTR,26 MCGREGOR RANGE RD,CHAPARRAL,DONA ANA,1,"26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM",653510,C-1589577,Otero County Prison Facility,26 McGregor Range Rd.,,CHAPARRAL,NM,88081,DONA ANA,922140 / 922140,05/13/2020,Online,Formal,,"Management is requiring officers to wash and reuse gloves, go into pods, contaminated with COVID-19, with no personal protective equipment/ gear and are exposing non-correction staff into COVID-19 contaminated pods.",/,,,,,,,,,"26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM",True,"{'lat': 32.0768416, 'lng': -106.2549152}","{'lat': 32.0768416, 'lng': -106.2549152}",ChIJY6ZmkpWz4IYRWvqB-BVgaDU,ChIJY6ZmkpWz4IYRWvqB-BVgaDU,"OTERO COUNTY PROCESSING CTR 26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM","Otero County Prison Facility 26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM"
128,1441774,1.1745023860513781,28491_left,33_right,10/29/2020,RR-7271,NMCD,OTERO COUNTY PROCESSING CTR,26 MCGREGOR RANGE RD,CHAPARRAL,DONA ANA,1,"26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM",653510,C-1589577,Otero County Prison Facility,26 McGregor Range Rd.,,CHAPARRAL,NM,88081,DONA ANA,922140 / 922140,05/13/2020,Online,Formal,,"Management is requiring officers to wash and reuse gloves, go into pods, contaminated with COVID-19, with no personal protective equipment/ gear and are exposing non-correction staff into COVID-19 contaminated pods.",/,,,,,,,,,"26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM",True,"{'lat': 32.0768416, 'lng': -106.2549152}","{'lat': 32.0768416, 'lng': -106.2549152}",ChIJY6ZmkpWz4IYRWvqB-BVgaDU,ChIJY6ZmkpWz4IYRWvqB-BVgaDU,"OTERO COUNTY PROCESSING CTR 26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM","Otero County Prison Facility 26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM"
129,1460205,1.1745023860513781,28845_left,33_right,10/28/2020,RR-6922,NMCD,OTERO COUNTY PROCESSING CTR,26 MCGREGOR RANGE RD,CHAPARRAL,DONA ANA,1,"26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM",653510,C-1589577,Otero County Prison Facility,26 McGregor Range Rd.,,CHAPARRAL,NM,88081,DONA ANA,922140 / 922140,05/13/2020,Online,Formal,,"Management is requiring officers to wash and reuse gloves, go into pods, contaminated with COVID-19, with no personal protective equipment/ gear and are exposing non-correction staff into COVID-19 contaminated pods.",/,,,,,,,,,"26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM",True,"{'lat': 32.0768416, 'lng': -106.2549152}","{'lat': 32.0768416, 'lng': -106.2549152}",ChIJY6ZmkpWz4IYRWvqB-BVgaDU,ChIJY6ZmkpWz4IYRWvqB-BVgaDU,"OTERO COUNTY PROCESSING CTR 26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM","Otero County Prison Facility 26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM"
130,1441775,1.1745023860513781,28492_left,33_right,10/29/2020,RR-7334,NMCD,OTERO COUNTY PROCESSING CTR,26 MCGREGOR RANGE RD,CHAPARRAL,DONA ANA,1,"26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM",653510,C-1589577,Otero County Prison Facility,26 McGregor Range Rd.,,CHAPARRAL,NM,88081,DONA ANA,922140 / 922140,05/13/2020,Online,Formal,,"Management is requiring officers to wash and reuse gloves, go into pods, contaminated with COVID-19, with no personal protective equipment/ gear and are exposing non-correction staff into COVID-19 contaminated pods.",/,,,,,,,,,"26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM",True,"{'lat': 32.0768416, 'lng': -106.2549152}","{'lat': 32.0768416, 'lng': -106.2549152}",ChIJY6ZmkpWz4IYRWvqB-BVgaDU,ChIJY6ZmkpWz4IYRWvqB-BVgaDU,"OTERO COUNTY PROCESSING CTR 26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM","Otero County Prison Facility 26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM"
131,1460206,1.1745023860513781,28846_left,33_right,10/28/2020,RR-7161,NMCD,OTERO COUNTY PROCESSING CTR,26 MCGREGOR RANGE RD,CHAPARRAL,DONA ANA,1,"26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM",653510,C-1589577,Otero County Prison Facility,26 McGregor Range Rd.,,CHAPARRAL,NM,88081,DONA ANA,922140 / 922140,05/13/2020,Online,Formal,,"Management is requiring officers to wash and reuse gloves, go into pods, contaminated with COVID-19, with no personal protective equipment/ gear and are exposing non-correction staff into COVID-19 contaminated pods.",/,,,,,,,,,"26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM",True,"{'lat': 32.0768416, 'lng': -106.2549152}","{'lat': 32.0768416, 'lng': -106.2549152}",ChIJY6ZmkpWz4IYRWvqB-BVgaDU,ChIJY6ZmkpWz4IYRWvqB-BVgaDU,"OTERO COUNTY PROCESSING CTR 26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM","Otero County Prison Facility 26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM"
132,510896,1.1745023860513781,10145_left,33_right,12/18/2020,RR-00026914,NMCD,OTERO COUNTY PROCESSING CTR,26 MCGREGOR RANGE RD,CHAPARRAL,DONA ANA,1,"26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM",653510,C-1589577,Otero County Prison Facility,26 McGregor Range Rd.,,CHAPARRAL,NM,88081,DONA ANA,922140 / 922140,05/13/2020,Online,Formal,,"Management is requiring officers to wash and reuse gloves, go into pods, contaminated with COVID-19, with no personal protective equipment/ gear and are exposing non-correction staff into COVID-19 contaminated pods.",/,,,,,,,,,"26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM",True,"{'lat': 32.0768416, 'lng': -106.2549152}","{'lat': 32.0768416, 'lng': -106.2549152}",ChIJY6ZmkpWz4IYRWvqB-BVgaDU,ChIJY6ZmkpWz4IYRWvqB-BVgaDU,"OTERO COUNTY PROCESSING CTR 26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM","Otero County Prison Facility 26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM"
133,6274,1.1745023860513781,121_left,33_right,2/8/2021,RR-00038011,NMCD,OTERO COUNTY PROCESSING CTR,26 MCGREGOR RANGE RD,CHAPARRAL,DONA ANA,1,"26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM",653510,C-1589577,Otero County Prison Facility,26 McGregor Range Rd.,,CHAPARRAL,NM,88081,DONA ANA,922140 / 922140,05/13/2020,Online,Formal,,"Management is requiring officers to wash and reuse gloves, go into pods, contaminated with COVID-19, with no personal protective equipment/ gear and are exposing non-correction staff into COVID-19 contaminated pods.",/,,,,,,,,,"26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM",True,"{'lat': 32.0768416, 'lng': -106.2549152}","{'lat': 32.0768416, 'lng': -106.2549152}",ChIJY6ZmkpWz4IYRWvqB-BVgaDU,ChIJY6ZmkpWz4IYRWvqB-BVgaDU,"OTERO COUNTY PROCESSING CTR 26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM","Otero County Prison Facility 26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM"
134,775493,1.1745023860513781,15398_left,33_right,12/3/2020,RR-00021417,NMED,OTERO COUNTY PROCESSING CTR,26 MCGREGOR RANGE RD,CHAPARRAL,DONA ANA,1,"26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM",653510,C-1589577,Otero County Prison Facility,26 McGregor Range Rd.,,CHAPARRAL,NM,88081,DONA ANA,922140 / 922140,05/13/2020,Online,Formal,,"Management is requiring officers to wash and reuse gloves, go into pods, contaminated with COVID-19, with no personal protective equipment/ gear and are exposing non-correction staff into COVID-19 contaminated pods.",/,,,,,,,,,"26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM",True,"{'lat': 32.0768416, 'lng': -106.2549152}","{'lat': 32.0768416, 'lng': -106.2549152}",ChIJY6ZmkpWz4IYRWvqB-BVgaDU,ChIJY6ZmkpWz4IYRWvqB-BVgaDU,"OTERO COUNTY PROCESSING CTR 26 MCGREGOR RANGE RD, CHAPARRAL, DONA ANA County, NM","Otero County Prison Facility 26 McGregor Range Rd., , CHAPARRAL, DONA ANA County, NM"
135,164141,1.1644169578711363,3256_left,27_right,1/16/2021,RR-00034591,ALTSD,WELBROOK TRANSITIONAL REHAB,201 NELSON AVE,FARMINGTON,SAN JUAN,2,"201 NELSON AVE, FARMINGTON, SAN JUAN County, NM",653510,C-1561399,Welbrook Transitional Rehabilitation,201 Nelson Ave.,Farmington,FARMINGTON,NM,87401,SAN JUAN,623110 / 623110,03/30/2020,Online,Formal,,"At the facility, employees were not protected against COVID-19 because 1) one employee may have had an exposure to COVID-19 and employees were not made aware.",/,,,,,,,,,"201 Nelson Ave., Farmington, FARMINGTON, SAN JUAN County, NM",True,"{'lat': 36.7250368, 'lng': -108.2212183}","{'lat': 36.7250368, 'lng': -108.2212183}",ChIJH_JnAKSFO4cRWEKN_8mkRhk,ChIJH_JnAKSFO4cRWEKN_8mkRhk,"WELBROOK TRANSITIONAL REHAB 201 NELSON AVE, FARMINGTON, SAN JUAN County, NM","Welbrook Transitional Rehabilitation 201 Nelson Ave., Farmington, FARMINGTON, SAN JUAN County, NM"
136,1647815,1.1644169578711363,32535_left,27_right,9/11/2020,RR-0959,ALTSD,WELBROOK TRANSITIONAL REHAB,201 NELSON AVE,FARMINGTON,SAN JUAN,1,"201 NELSON AVE, FARMINGTON, SAN JUAN County, NM",653510,C-1561399,Welbrook Transitional Rehabilitation,201 Nelson Ave.,Farmington,FARMINGTON,NM,87401,SAN JUAN,623110 / 623110,03/30/2020,Online,Formal,,"At the facility, employees were not protected against COVID-19 because 1) one employee may have had an exposure to COVID-19 and employees were not made aware.",/,,,,,,,,,"201 Nelson Ave., Farmington, FARMINGTON, SAN JUAN County, NM",True,"{'lat': 36.7250368, 'lng': -108.2212183}","{'lat': 36.7250368, 'lng': -108.2212183}",ChIJH_JnAKSFO4cRWEKN_8mkRhk,ChIJH_JnAKSFO4cRWEKN_8mkRhk,"WELBROOK TRANSITIONAL REHAB 201 NELSON AVE, FARMINGTON, SAN JUAN County, NM","Welbrook Transitional Rehabilitation 201 Nelson Ave., Farmington, FARMINGTON, SAN JUAN County, NM"
137,1147720,1.1644169578711363,22702_left,27_right,11/16/2020,RR-00013655,ALTSD,WELBROOK TRANSITIONAL REHAB,201 NELSON AVE,FARMINGTON,SAN JUAN,1,"201 NELSON AVE, FARMINGTON, SAN JUAN County, NM",653510,C-1561399,Welbrook Transitional Rehabilitation,201 Nelson Ave.,Farmington,FARMINGTON,NM,87401,SAN JUAN,623110 / 623110,03/30/2020,Online,Formal,,"At the facility, employees were not protected against COVID-19 because 1) one employee may have had an exposure to COVID-19 and employees were not made aware.",/,,,,,,,,,"201 Nelson Ave., Farmington, FARMINGTON, SAN JUAN County, NM",True,"{'lat': 36.7250368, 'lng': -108.2212183}","{'lat': 36.7250368, 'lng': -108.2212183}",ChIJH_JnAKSFO4cRWEKN_8mkRhk,ChIJH_JnAKSFO4cRWEKN_8mkRhk,"WELBROOK TRANSITIONAL REHAB 201 NELSON AVE, FARMINGTON, SAN JUAN County, NM","Welbrook Transitional Rehabilitation 201 Nelson Ave., Farmington, FARMINGTON, SAN JUAN County, NM"
138,609571,1.1644169578711363,12123_left,27_right,12/11/2020,RR-00024522,ALTSD,WELBROOK TRANSITIONAL REHAB,201 NELSON AVE,FARMINGTON,SAN JUAN,1,"201 NELSON AVE, FARMINGTON, SAN JUAN County, NM",653510,C-1561399,Welbrook Transitional Rehabilitation,201 Nelson Ave.,Farmington,FARMINGTON,NM,87401,SAN JUAN,623110 / 623110,03/30/2020,Online,Formal,,"At the facility, employees were not protected against COVID-19 because 1) one employee may have had an exposure to COVID-19 and employees were not made aware.",/,,,,,,,,,"201 Nelson Ave., Farmington, FARMINGTON, SAN JUAN County, NM",True,"{'lat': 36.7250368, 'lng': -108.2212183}","{'lat': 36.7250368, 'lng': -108.2212183}",ChIJH_JnAKSFO4cRWEKN_8mkRhk,ChIJH_JnAKSFO4cRWEKN_8mkRhk,"WELBROOK TRANSITIONAL REHAB 201 NELSON AVE, FARMINGTON, SAN JUAN County, NM","Welbrook Transitional Rehabilitation 201 Nelson Ave., Farmington, FARMINGTON, SAN JUAN County, NM"
139,253015,1.1644169578711363,5010_left,27_right,1/9/2021,RR-00032690,ALTSD,WELBROOK TRANSITIONAL REHAB,201 NELSON AVE,FARMINGTON,SAN JUAN,2,"201 NELSON AVE, FARMINGTON, SAN JUAN County, NM",653510,C-1561399,Welbrook Transitional Rehabilitation,201 Nelson Ave.,Farmington,FARMINGTON,NM,87401,SAN JUAN,623110 / 623110,03/30/2020,Online,Formal,,"At the facility, employees were not protected against COVID-19 because 1) one employee may have had an exposure to COVID-19 and employees were not made aware.",/,,,,,,,,,"201 Nelson Ave., Farmington, FARMINGTON, SAN JUAN County, NM",True,"{'lat': 36.7250368, 'lng': -108.2212183}","{'lat': 36.7250368, 'lng': -108.2212183}",ChIJH_JnAKSFO4cRWEKN_8mkRhk,ChIJH_JnAKSFO4cRWEKN_8mkRhk,"WELBROOK TRANSITIONAL REHAB 201 NELSON AVE, FARMINGTON, SAN JUAN County, NM","Welbrook Transitional Rehabilitation 201 Nelson Ave., Farmington, FARMINGTON, SAN JUAN County, NM"
140,1048083,1.1644169578711363,20786_left,27_right,11/20/2020,RR-00015404,ALTSD,WELBROOK TRANSITIONAL REHAB,201 NELSON AVE,FARMINGTON,SAN JUAN,1,"201 NELSON AVE, FARMINGTON, SAN JUAN County, NM",653510,C-1561399,Welbrook Transitional Rehabilitation,201 Nelson Ave.,Farmington,FARMINGTON,NM,87401,SAN JUAN,623110 / 623110,03/30/2020,Online,Formal,,"At the facility, employees were not protected against COVID-19 because 1) one employee may have had an exposure to COVID-19 and employees were not made aware.",/,,,,,,,,,"201 Nelson Ave., Farmington, FARMINGTON, SAN JUAN County, NM",True,"{'lat': 36.7250368, 'lng': -108.2212183}","{'lat': 36.7250368, 'lng': -108.2212183}",ChIJH_JnAKSFO4cRWEKN_8mkRhk,ChIJH_JnAKSFO4cRWEKN_8mkRhk,"WELBROOK TRANSITIONAL REHAB 201 NELSON AVE, FARMINGTON, SAN JUAN County, NM","Welbrook Transitional Rehabilitation 201 Nelson Ave., Farmington, FARMINGTON, SAN JUAN County, NM"
141,340735,1.1644169578711363,6726_left,27_right,1/4/2021,RR-00030824,ALTSD,WELBROOK TRANSITIONAL REHAB,201 NELSON AVE,FARMINGTON,SAN JUAN,1,"201 NELSON AVE, FARMINGTON, SAN JUAN County, NM",653510,C-1561399,Welbrook Transitional Rehabilitation,201 Nelson Ave.,Farmington,FARMINGTON,NM,87401,SAN JUAN,623110 / 623110,03/30/2020,Online,Formal,,"At the facility, employees were not protected against COVID-19 because 1) one employee may have had an exposure to COVID-19 and employees were not made aware.",/,,,,,,,,,"201 Nelson Ave., Farmington, FARMINGTON, SAN JUAN County, NM",True,"{'lat': 36.7250368, 'lng': -108.2212183}","{'lat': 36.7250368, 'lng': -108.2212183}",ChIJH_JnAKSFO4cRWEKN_8mkRhk,ChIJH_JnAKSFO4cRWEKN_8mkRhk,"WELBROOK TRANSITIONAL REHAB 201 NELSON AVE, FARMINGTON, SAN JUAN County, NM","Welbrook Transitional Rehabilitation 201 Nelson Ave., Farmington, FARMINGTON, SAN JUAN County, NM"
142,1245315,1.1513627182593937,24623_left,23_right,11/10/2020,RR-00011281,NMED,ALASKA STRUCTERS,301 REA BLVD,LAS CRUCES,DONA ANA,2,"301 REA BLVD, LAS CRUCES, DONA ANA County, NM",653510,C-1556919,Alaska Structures NM,301 REA Blvd,,LAS CRUCES,NM,88007,DONA ANA,339999 / 339999,03/20/2020,Online,Formal,,Company has had people traveling to places such as San Francisco & Brazil. Upon their return there were no precautions taken to protect all the other employees from COVID-19 virus. Two employees are potentially infected after travelling to New Jersey.,/,,,,,,,,,"301 REA Blvd, , LAS CRUCES, DONA ANA County, NM",True,"{'lat': 32.2687721, 'lng': -106.9314651}","{'lat': 32.2687721, 'lng': -106.9314651}",ChIJJQQB77xq3oYRAS_PTQ8i1kA,ChIJJQQB77xq3oYRAS_PTQ8i1kA,"ALASKA STRUCTERS 301 REA BLVD, LAS CRUCES, DONA ANA County, NM","Alaska Structures NM 301 REA Blvd, , LAS CRUCES, DONA ANA County, NM"
143,1246876,1.1513627182593937,24655_left,23_right,11/10/2020,RR-00010916,NMED,ALASKA STRUCTERS,301 REA BLVD,LAS CRUCES,DONA ANA,2,"301 REA BLVD, LAS CRUCES, DONA ANA County, NM",653510,C-1556919,Alaska Structures NM,301 REA Blvd,,LAS CRUCES,NM,88007,DONA ANA,339999 / 339999,03/20/2020,Online,Formal,,Company has had people traveling to places such as San Francisco & Brazil. Upon their return there were no precautions taken to protect all the other employees from COVID-19 virus. Two employees are potentially infected after travelling to New Jersey.,/,,,,,,,,,"301 REA Blvd, , LAS CRUCES, DONA ANA County, NM",True,"{'lat': 32.2687721, 'lng': -106.9314651}","{'lat': 32.2687721, 'lng': -106.9314651}",ChIJJQQB77xq3oYRAS_PTQ8i1kA,ChIJJQQB77xq3oYRAS_PTQ8i1kA,"ALASKA STRUCTERS 301 REA BLVD, LAS CRUCES, DONA ANA County, NM","Alaska Structures NM 301 REA Blvd, , LAS CRUCES, DONA ANA County, NM"
144,1295096,1.1513627182593937,25581_left,23_right,11/8/2020,RR-00010309,NMED,ALASKA STRUCTERS,301 REA BLVD,LAS CRUCES,DONA ANA,5,"301 REA BLVD, LAS CRUCES, DONA ANA County, NM",653510,C-1556919,Alaska Structures NM,301 REA Blvd,,LAS CRUCES,NM,88007,DONA ANA,339999 / 339999,03/20/2020,Online,Formal,,Company has had people traveling to places such as San Francisco & Brazil. Upon their return there were no precautions taken to protect all the other employees from COVID-19 virus. Two employees are potentially infected after travelling to New Jersey.,/,,,,,,,,,"301 REA Blvd, , LAS CRUCES, DONA ANA County, NM",True,"{'lat': 32.2687721, 'lng': -106.9314651}","{'lat': 32.2687721, 'lng': -106.9314651}",ChIJJQQB77xq3oYRAS_PTQ8i1kA,ChIJJQQB77xq3oYRAS_PTQ8i1kA,"ALASKA STRUCTERS 301 REA BLVD, LAS CRUCES, DONA ANA County, NM","Alaska Structures NM 301 REA Blvd, , LAS CRUCES, DONA ANA County, NM"
145,1229300,1.1513627182593937,24301_left,23_right,11/11/2020,RR-00011727,NMED,ALASKA STRUCTERS,301 REA BLVD,LAS CRUCES,DONA ANA,1,"301 REA BLVD, LAS CRUCES, DONA ANA County, NM",653510,C-1556919,Alaska Structures NM,301 REA Blvd,,LAS CRUCES,NM,88007,DONA ANA,339999 / 339999,03/20/2020,Online,Formal,,Company has had people traveling to places such as San Francisco & Brazil. Upon their return there were no precautions taken to protect all the other employees from COVID-19 virus. Two employees are potentially infected after travelling to New Jersey.,/,,,,,,,,,"301 REA Blvd, , LAS CRUCES, DONA ANA County, NM",True,"{'lat': 32.2687721, 'lng': -106.9314651}","{'lat': 32.2687721, 'lng': -106.9314651}",ChIJJQQB77xq3oYRAS_PTQ8i1kA,ChIJJQQB77xq3oYRAS_PTQ8i1kA,"ALASKA STRUCTERS 301 REA BLVD, LAS CRUCES, DONA ANA County, NM","Alaska Structures NM 301 REA Blvd, , LAS CRUCES, DONA ANA County, NM"
146,1519168,1.1513627182593937,30021_left,23_right,10/22/2020,RR-5018,NMED,ALASKA STRUCTERS,301 REA BLVD,LAS CRUCES,DONA ANA,1,"301 REA BLVD, LAS CRUCES, DONA ANA County, NM",653510,C-1556919,Alaska Structures NM,301 REA Blvd,,LAS CRUCES,NM,88007,DONA ANA,339999 / 339999,03/20/2020,Online,Formal,,Company has had people traveling to places such as San Francisco & Brazil. Upon their return there were no precautions taken to protect all the other employees from COVID-19 virus. Two employees are potentially infected after travelling to New Jersey.,/,,,,,,,,,"301 REA Blvd, , LAS CRUCES, DONA ANA County, NM",True,"{'lat': 32.2687721, 'lng': -106.9314651}","{'lat': 32.2687721, 'lng': -106.9314651}",ChIJJQQB77xq3oYRAS_PTQ8i1kA,ChIJJQQB77xq3oYRAS_PTQ8i1kA,"ALASKA STRUCTERS 301 REA BLVD, LAS CRUCES, DONA ANA County, NM","Alaska Structures NM 301 REA Blvd, , LAS CRUCES, DONA ANA County, NM"
147,1402248,1.1513627182593937,27709_left,23_right,11/2/2020,RR-8044,NMED,ALASKA STRUCTERS,301 REA BLVD,LAS CRUCES,DONA ANA,1,"301 REA BLVD, LAS CRUCES, DONA ANA County, NM",653510,C-1556919,Alaska Structures NM,301 REA Blvd,,LAS CRUCES,NM,88007,DONA ANA,339999 / 339999,03/20/2020,Online,Formal,,Company has had people traveling to places such as San Francisco & Brazil. Upon their return there were no precautions taken to protect all the other employees from COVID-19 virus. Two employees are potentially infected after travelling to New Jersey.,/,,,,,,,,,"301 REA Blvd, , LAS CRUCES, DONA ANA County, NM",True,"{'lat': 32.2687721, 'lng': -106.9314651}","{'lat': 32.2687721, 'lng': -106.9314651}",ChIJJQQB77xq3oYRAS_PTQ8i1kA,ChIJJQQB77xq3oYRAS_PTQ8i1kA,"ALASKA STRUCTERS 301 REA BLVD, LAS CRUCES, DONA ANA County, NM","Alaska Structures NM 301 REA Blvd, , LAS CRUCES, DONA ANA County, NM"
148,837285,1.1506990071735463,16623_left,25_right,11/30/2020,RR-00019770,NMED,SANDIA LABORATORY FEDERAL CU,3707 JUAN TABO BLVD NE,ALBUQUERQUE,BERNALILLO,1,"3707 JUAN TABO BLVD NE, ALBUQUERQUE, BERNALILLO County, NM",653510,C-1557784,Sandia Laboratory Federal Credit Union,3707 Juan Tabo Blvd NE,,ALBUQUERQUE,NM,87111,BERNALILLO,522130 / 522130,03/24/2020,Online,Formal,,The location still has many employees sitting closely with one another despite COVID-19 health crisis. They have taken no action to keep all employees safe.,/,,,,,,,,,"3707 Juan Tabo Blvd NE, , ALBUQUERQUE, BERNALILLO County, NM",True,"{'lat': 35.1243529, 'lng': -106.516182}","{'lat': 35.1243529, 'lng': -106.516182}",ChIJ84D7BvSfGIcRD_XUmYEO1MQ,ChIJ84D7BvSfGIcRD_XUmYEO1MQ,"SANDIA LABORATORY FEDERAL CU 3707 JUAN TABO BLVD NE, ALBUQUERQUE, BERNALILLO County, NM","Sandia Laboratory Federal Credit Union 3707 Juan Tabo Blvd NE, , ALBUQUERQUE, BERNALILLO County, NM"
